"","source","confidence","target","mor"
"8048","CREB1","B","CD74",0.5
"8049","CREB1","C","CHD9",0.333333333333333
"8050","CREB1","C","CLCN3",0.333333333333333
"8051","CREB1","C","CMIP",0.333333333333333
"8052","CREB1","C","CREB3L2",0.333333333333333
"8053","CREB1","C","CTNNA1",0.333333333333333
"8054","CREB1","C","FAAP20",0.333333333333333
"8055","CREB1","C","FAT1",0.333333333333333
"8056","CREB1","B","KCNN3",0.5
"8057","CREB1","C","KIAA1217",0.333333333333333
"8058","CREB1","B","LYN",0.5
"8059","CREB1","C","MSI2",0.333333333333333
"8060","CREB1","C","MYH10",0.333333333333333
"8061","CREB1","C","NCOA2",0.333333333333333
"8062","CREB1","C","NEK7",0.333333333333333
"8063","CREB1","A","PCK2",1
"8064","CREB1","C","PDE7A",0.333333333333333
"8065","CREB1","C","PTPRS",0.333333333333333
"8066","CREB1","C","RREB1",0.333333333333333
"8067","CREB1","B","RUNX1",0.5
"8068","CREB1","C","SLC25A25",0.333333333333333
"8069","CREB1","B","SLC9A1",0.5
"8070","CREB1","C","SND1",0.333333333333333
"8071","CREB1","C","SPAG9",0.333333333333333
"8072","CREB1","C","TEAD1",0.333333333333333
"8073","CREB1","C","THADA",0.333333333333333
"8074","CREB1","C","TRAK1",0.333333333333333
"8075","CREB1","C","UBC",0.333333333333333
"8076","CREB1","C","UBE2H",0.333333333333333
"8077","CREB1","A","UCP1",1
"8078","CREB1","C","UTRN",0.333333333333333
"8079","CREB1","C","VASP",0.333333333333333
"8080","CREB1","C","ZBTB38",0.333333333333333
"8081","CREB1","C","ZC3H4",0.333333333333333
"8082","CREB3","C","ANO10",0.333333333333333
"8083","CREB3","C","BHLHE40",0.333333333333333
"8084","CREB3","C","CAP1",0.333333333333333
"8085","CREB3","C","CHCHD6",0.333333333333333
"8086","CREB3","C","DNAJB12",0.333333333333333
"8087","CREB3","C","DTNBP1",0.333333333333333
"8088","CREB3","C","ESYT2",0.333333333333333
"8089","CREB3","C","FAAP20",0.333333333333333
"8090","CREB3","C","GALNT2",0.333333333333333
"8091","CREB3","B","HM13",0.5
"8092","CREB3","C","LAMTOR5",0.333333333333333
"8093","CREB3","C","MAD2L1BP",0.333333333333333
"8094","CREB3","C","MTHFR",0.333333333333333
"8095","CREB3","C","NEBL",0.333333333333333
"8096","CREB3","C","PCBP1",0.333333333333333
"8097","CREB3","C","PCNA",0.333333333333333
"8098","CREB3","B","PRPF31",0.5
"8099","CREB3","C","PTTG1IP",0.333333333333333
"8100","CREB3","C","RUNX1",0.333333333333333
"8101","CREB3","C","SRGN",0.333333333333333
"8102","CREB3","C","ST3GAL2",0.333333333333333
"8103","CREB3","C","STAT3",0.333333333333333
"8104","CREB3","C","STON2",0.333333333333333
"8105","CREB3","C","SUB1",0.333333333333333
"8106","CREB3","C","UTP11",0.333333333333333
"8107","CREB3L1","C","ARHGEF1",0.333333333333333
"8108","CREB3L1","C","ARID1A",0.333333333333333
"8109","CREB3L1","C","ASPH",0.333333333333333
"8110","CREB3L1","C","BCAR1",0.333333333333333
"8111","CREB3L1","C","CERCAM",0.333333333333333
"8112","CREB3L1","C","FNDC3B",0.333333333333333
"8113","CREB3L1","C","HMGB1",0.333333333333333
"8114","CREB3L1","C","KCNK1",0.333333333333333
"8115","CREB3L1","C","MAD2L1BP",0.333333333333333
"8116","CREB3L1","C","MTDH",0.333333333333333
"8117","CREB3L1","C","NRSN2",0.333333333333333
"8118","CREB3L1","C","PARVB",0.333333333333333
"8119","CREB3L1","C","PLEC",0.333333333333333
"8120","CREB3L1","C","RUNX1",0.333333333333333
"8121","CREB3L1","C","SERPINH1",0.333333333333333
"8122","CREB3L1","C","STAR",0.333333333333333
"8123","CREB3L1","C","STARD10",0.333333333333333
"8124","CREB3L1","C","TXNDC5",0.333333333333333
"8125","CREB3L1","C","UBC",0.333333333333333
"8126","CREB3L1","B","VEGFA",0.5
"8127","CREB3L2","C","CPT1C",0.333333333333333
"8128","CREB5","C","POU1F1",0.333333333333333
"8129","CREM","C","ARID1A",0.333333333333333
"8130","CREM","C","ARID5B",0.333333333333333
"8131","CREM","C","ATF3",0.333333333333333
"8132","CREM","C","CMIP",0.333333333333333
"8133","CREM","C","CREB3L2",0.333333333333333
"8134","CREM","C","CREB5",0.333333333333333
"8135","CREM","C","ERN1",0.333333333333333
"8136","CREM","C","ESYT2",0.333333333333333
"8137","CREM","C","FOXP1",0.333333333333333
"8138","CREM","C","FSCN1",0.333333333333333
"8139","CREM","C","GADD45A",0.333333333333333
"8140","CREM","C","GATA2",0.333333333333333
"8141","CREM","B","GPCPD1",0.5
"8142","CREM","C","HDAC4",0.333333333333333
"8143","CREM","C","HIVEP2",0.333333333333333
"8144","CREM","C","KDM4C",0.333333333333333
"8145","CREM","C","LIMS1",0.333333333333333
"8146","CREM","C","LITAF",0.333333333333333
"8147","CREM","C","LPCAT1",0.333333333333333
"8148","CREM","C","MSI2",0.333333333333333
"8149","CREM","C","NAV2",0.333333333333333
"8150","CREM","C","NR4A2",0.333333333333333
"8151","CREM","B","PDE4A",0.5
"8152","CREM","C","PDE4B",0.333333333333333
"8153","CREM","C","PLCL2",0.333333333333333
"8154","CREM","C","PRKCE",0.333333333333333
"8155","CREM","C","PRKCZ",0.333333333333333
"8156","CREM","C","PTMA",0.333333333333333
"8157","CREM","C","PTP4A2",0.333333333333333
"8158","CREM","C","PTPRS",0.333333333333333
"8159","CREM","C","PTPRU",0.333333333333333
"8160","CREM","C","RARA",0.333333333333333
"8161","CREM","C","RREB1",0.333333333333333
"8162","CREM","C","SH2B3",0.333333333333333
"8163","CREM","C","SH3BP5",0.333333333333333
"8164","CREM","C","SLC25A25",0.333333333333333
"8165","CREM","C","SND1",0.333333333333333
"8166","CREM","C","ST7",0.333333333333333
"8167","CREM","C","SUB1",0.333333333333333
"8168","TCF7","C","CREM",0.333333333333333
"8169","CREM","C","TGIF1",0.333333333333333
"8170","CREM","C","THADA",0.333333333333333
"8171","CREM","C","TRIM69",0.333333333333333
"8172","CREM","C","UBE2H",0.333333333333333
"8173","CREM","C","USP9X",0.333333333333333
"8174","CREM","C","ZDHHC14",0.333333333333333
"8175","CTCF","C","AAAS",0.333333333333333
"8176","CTCF","B","ABCA13",0.5
"8177","CTCF","C","ABCA3",0.333333333333333
"8178","CTCF","B","ABCA4",0.5
"8179","CTCF","C","ABCC12",0.333333333333333
"8180","CTCF","C","ABHD14A",0.333333333333333
"8181","CTCF","C","ABHD14B",0.333333333333333
"8182","CTCF","C","ABLIM3",0.333333333333333
"8183","CTCF","B","ABR",0.5
"8184","CTCF","B","ACAP3",0.5
"8185","CTCF","C","ACBD4",0.333333333333333
"8186","CTCF","C","ACHE",0.333333333333333
"8187","CTCF","A","ACKR3",1
"8188","CTCF","B","ACOT7",0.5
"8189","CTCF","B","ACOXL",0.5
"8190","CTCF","C","ACTB",0.333333333333333
"8191","CTCF","B","ACTL8",0.5
"8192","CTCF","A","ACTR3",-1
"8193","CTCF","B","ADAMTS1",0.5
"8194","CTCF","C","ADAMTS13",0.333333333333333
"8195","CTCF","C","ADAMTS7",0.333333333333333
"8196","CTCF","C","ADAMTSL5",0.333333333333333
"8197","CTCF","B","ADARB1",0.5
"8198","CTCF","C","ADCK5",0.333333333333333
"8199","CTCF","B","ADCY5",0.5
"8200","CTCF","B","ADGRB1",0.5
"8201","CTCF","C","ADGRD1",0.333333333333333
"8202","CTCF","B","ADGRV1",0.5
"8203","CTCF","C","ADRA2A",0.333333333333333
"8204","CTCF","C","ADSS1",0.333333333333333
"8205","CTCF","B","AFAP1",0.5
"8206","CTCF","B","AGAP1",0.5
"8207","CTCF","B","AGAP3",0.5
"8208","CTCF","C","AGFG1",0.333333333333333
"8209","CTCF","B","AHDC1",0.5
"8210","CTCF","B","AHRR",0.5
"8211","CTCF","C","AJM1",0.333333333333333
"8212","CTCF","B","AKAP1",0.5
"8213","CTCF","A","AKT1",-1
"8214","CTCF","B","ALAD",0.5
"8215","CTCF","B","ALDH1A2",0.5
"8216","CTCF","A","ALDH1A3",-1
"8217","CTCF","C","ALG13",0.333333333333333
"8218","CTCF","B","ALK",0.5
"8219","CTCF","C","ALKBH2",0.333333333333333
"8220","CTCF","C","ALPL",0.333333333333333
"8221","CTCF","C","AMMECR1L",0.333333333333333
"8222","CTCF","B","AMPD3",0.5
"8223","CTCF","B","ANK3",0.5
"8224","CTCF","C","ANKRD10",0.333333333333333
"8225","CTCF","B","ANKRD11",0.5
"8226","CTCF","C","ANKRD2",0.333333333333333
"8227","CTCF","B","ANKS1B",0.5
"8228","CTCF","C","ANKS6",0.333333333333333
"8229","CTCF","B","ANO10",0.5
"8230","CTCF","B","ANO2",0.5
"8231","CTCF","C","ANTXR1",0.333333333333333
"8232","CTCF","C","AP2A2",0.333333333333333
"8233","CTCF","C","AP4E1",0.333333333333333
"8234","CTCF","C","AP5S1",0.333333333333333
"8235","CTCF","B","APBA2",0.5
"8236","CTCF","B","APBB2",0.5
"8237","CTCF","C","AQP6",0.333333333333333
"8238","CTCF","C","ARAP1",0.333333333333333
"8239","CTCF","B","ARHGAP10",0.5
"8240","CTCF","C","ARHGAP12",0.333333333333333
"8241","CTCF","B","ARHGAP15",0.5
"8242","CTCF","B","ARHGAP22",0.5
"8243","CTCF","B","ARHGAP26",0.5
"8244","CTCF","C","ARHGAP39",0.333333333333333
"8245","CTCF","B","ARHGEF1",0.5
"8246","CTCF","B","ARHGEF10L",0.5
"8247","CTCF","B","ARHGEF17",0.5
"8248","CTCF","B","ARHGEF3",0.5
"8249","CTCF","B","ARID1B",0.5
"8250","CTCF","B","ARID5B",0.5
"8251","CTCF","A","ARL2",-1
"8252","CTCF","B","ARL8B",0.5
"8253","CTCF","C","ARMC7",0.333333333333333
"8254","CTCF","B","BMAL1",0.5
"8255","CTCF","C","ARTN",0.333333333333333
"8256","CTCF","B","ASAP1",0.5
"8257","CTCF","C","ATMIN",0.333333333333333
"8258","CTCF","A","ATN1",1
"8259","CTCF","B","ATP2B2",0.5
"8260","CTCF","B","ATP8B3",0.5
"8261","CTCF","B","ATP8B4",0.5
"8262","CTCF","B","ATRNL1",0.5
"8263","CTCF","B","AUTS2",0.5
"8264","CTCF","C","B3GLCT",0.333333333333333
