"","source","confidence","target","mor"
"22006","Rfx5","C","Psmd3",0.333333333333333
"22007","Rfx5","C","Ptpn13",0.333333333333333
"22008","Rfx5","C","Rab4b",0.333333333333333
"22009","Rfx5","C","Rhof",0.333333333333333
"22010","Rfx5","C","Sox12",0.333333333333333
"22011","Rfx5","C","Sult2b1",0.333333333333333
"22012","Rfx5","C","Sybu",0.333333333333333
"22013","Rfx5","C","Tap2",0.333333333333333
"22014","Rfx5","C","Thada",0.333333333333333
"22015","Rfx5","C","Tmem231",0.333333333333333
"22016","Rfx5","C","Top2b",0.333333333333333
"22017","Rfx5","C","Tpp1",0.333333333333333
"22018","Rfx5","C","Trak1",0.333333333333333
"22019","Rfx5","C","Trim26",0.333333333333333
"22020","Rfx5","B","Tspan3",0.5
"22021","Rfx5","C","Ttc7a",0.333333333333333
"22022","Rfx5","C","Ttc9c",0.333333333333333
"22023","Rfx5","C","Vps26c",0.333333333333333
"22024","Rfx5","C","Wipf2",0.333333333333333
"22025","Rfx5","C","Znf672",0.333333333333333
"22026","Runx1","C","Q6PIU9",0.333333333333333
"22027","Runx1","C","Aak1",0.333333333333333
"22028","Runx1","C","Abca4",0.333333333333333
"22029","Runx1","C","Abcb4",0.333333333333333
"22030","Runx1","C","Abcc1",0.333333333333333
"22031","Runx1","B","Ablim1",0.5
"22032","Runx1","C","Abtb2",0.333333333333333
"22033","Runx1","B","Add3",0.5
"22034","Runx1","B","Adrb1",0.5
"22035","Runx1","B","Aff3",0.5
"22036","Runx1","B","Agpat3",0.5
"22037","Runx1","B","Ahi1",0.5
"22038","Runx1","B","Akap13",0.5
"22039","Runx1","B","Akna",0.5
"22040","Runx1","B","Aldh1a2",0.5
"22041","Runx1","B","Ampd3",0.5
"22042","Runx1","B","Ankrd28",0.5
"22043","Runx1","B","Anks1a",0.5
"22044","Runx1","A","Arhgap10",1
"22045","Runx1","B","Arhgap25",0.5
"22046","Runx1","B","Arhgef3",0.5
"22047","Runx1","B","Arl4c",0.5
"22048","Runx1","C","Arpp21",0.333333333333333
"22049","Runx1","B","Arsg",0.5
"22050","Runx1","B","Asap1",0.5
"22051","Runx1","C","Asb1",0.333333333333333
"22052","Runx1","B","Atg13",0.5
"22053","Runx1","B","Atp6v0a1",0.5
"22054","Runx1","B","Bahcc1",0.5
"22055","Runx1","C","Bard1",0.333333333333333
"22056","Runx1","B","Bcar3",0.5
"22057","Runx1","C","Bdh1",0.333333333333333
"22058","Runx1","C","C1qtnf9",0.333333333333333
"22059","Runx1","C","Cacna1c",0.333333333333333
"22060","Runx1","B","Cacnb4",0.5
"22061","Runx1","C","Cap1",0.333333333333333
"22062","Runx1","C","Cass4",0.333333333333333
"22063","Runx1","B","Ccdc88c",0.5
"22064","Runx1","C","Ccm2",0.333333333333333
"22065","Runx1","B","Cd226",0.5
"22066","Runx1","B","Cd82",0.5
"22067","Runx1","C","Cdc14a",0.333333333333333
"22068","Runx1","C","Cdc16",0.333333333333333
"22069","Runx1","C","Cdh20",0.333333333333333
"22070","Runx1","B","Cdh23",0.5
"22071","Runx1","C","Cdk5rap2",0.333333333333333
"22072","Runx1","C","Cdkal1",0.333333333333333
"22073","Runx1","C","Cemip2",0.333333333333333
"22074","Runx1","C","Chl1",0.333333333333333
"22075","Runx1","B","Chn2",0.5
"22076","Runx1","C","Cldn10",0.333333333333333
"22077","Runx1","B","Clec16a",0.5
"22078","Runx1","B","Clnk",0.5
"22079","Runx1","C","Cmip",0.333333333333333
"22080","Runx1","C","Cmtm7",0.333333333333333
"22081","Runx1","C","Col4a3",0.333333333333333
"22082","Runx1","B","Creb5",0.5
"22083","Runx1","B","Csgalnact1",0.5
"22084","Runx1","B","Ctnna1",0.5
"22085","Runx1","B","Ctnnd2",0.5
"22086","Runx1","C","Cyp4x1",0.333333333333333
"22087","Runx1","B","Cyth1",0.5
"22088","Runx1","B","Cyth4",0.5
"22089","Runx1","C","Cytip",0.333333333333333
"22090","Runx1","B","Dab2ip",0.5
"22091","Runx1","B","Dapk1",0.5
"22092","Runx1","B","Dennd1a",0.5
"22093","Runx1","C","Dennd3",0.333333333333333
"22094","Runx1","C","Dgcr8",0.333333333333333
"22095","Runx1","B","Dis3l2",0.5
"22096","Runx1","C","Dlc1",0.333333333333333
"22097","Runx1","B","Dnajb12",0.5
"22098","Runx1","B","Dnajb6",0.5
"22099","Runx1","C","Dock10",0.333333333333333
"22100","Runx1","B","Dock5",0.5
"22101","Runx1","C","Dock9",0.333333333333333
"22102","Runx1","B","Dusp10",0.5
"22103","Runx1","C","Efna5",0.333333333333333
"22104","Runx1","C","Ell",0.333333333333333
"22105","Runx1","B","Elmo1",0.5
"22106","Runx1","C","Epha6",0.333333333333333
"22107","Runx1","B","Eps15l1",0.5
"22108","Runx1","C","Ercc6l2",0.333333333333333
"22109","Runx1","B","Esyt2",0.5
"22110","Runx1","B","Evl",0.5
"22111","Runx1","B","Exoc4",0.5
"22112","Runx1","B","Fam107b",0.5
"22113","Runx1","B","Fbxw11",0.5
"22114","Runx1","B","Fchsd2",0.5
"22115","Runx1","B","Fcmr",0.5
"22116","Runx1","B","Fggy",0.5
"22117","Runx1","B","Fgr",0.5
"22118","Runx1","B","Fhit",0.5
"22119","Runx1","B","Fkbp5",0.5
"22120","Runx1","B","Flt1",0.5
"22121","Runx1","B","Fndc3b",0.5
"22122","Runx1","B","Fnip2",0.5
"22123","Runx1","B","Foxj3",0.5
"22124","Runx1","B","Foxn3",0.5
"22125","Runx1","C","Frmd6",0.333333333333333
"22126","Runx1","B","Fryl",0.5
"22127","Runx1","A","Fyb1",1
"22128","Runx1","C","Fyn",0.333333333333333
"22129","Runx1","B","Galnt2",0.5
"22130","Runx1","B","Gatad2a",0.5
"22131","Runx1","C","Glipr1l2",0.333333333333333
"22132","Runx1","C","Gm2a",0.333333333333333
"22133","Runx1","B","Gmds",0.5
"22134","Runx1","C","Gpr107",0.333333333333333
"22135","Runx1","C","Gpr12",0.333333333333333
"22136","Runx1","C","Grhl3",0.333333333333333
"22137","Runx1","B","Gsap",0.5
"22138","Runx1","B","Gse1",0.5
"22139","Runx1","B","Gtdc1",0.5
"22140","Runx1","C","H6pd",0.333333333333333
"22141","Runx1","B","Hbs1l",0.5
"22142","Runx1","B","Hdac4",0.5
"22143","Runx1","C","Hdac9",0.333333333333333
"22144","Runx1","C","Hectd1",0.333333333333333
"22145","Runx1","C","Hgd",0.333333333333333
"22146","Runx1","A","Hivep3",1
"22147","Runx1","C","Hnrnpul1",0.333333333333333
"22148","Runx1","B","Homer2",0.5
"22149","Runx1","C","Ifngr1",0.333333333333333
"22150","Runx1","B","Igf2r",0.5
"22151","Runx1","C","Il1rap",0.333333333333333
"22152","Runx1","B","Il6ra",0.5
"22153","Runx1","B","Inpp4b",0.5
"22154","Runx1","B","Inpp5a",0.5
"22155","Runx1","B","Iqgap2",0.5
"22156","Runx1","B","Iqsec1",0.5
"22157","Runx1","C","Itga6",0.333333333333333
"22158","Runx1","B","Itga9",0.5
"22159","Runx1","B","Itgae",0.5
"22160","Runx1","B","Itpr2",0.5
"22161","Runx1","B","Jcad",0.5
"22162","Runx1","C","Jkamp",0.333333333333333
"22163","Runx1","B","Jmjd1c",0.5
"22164","Runx1","B","Kcnma1",0.5
"22165","Runx1","C","Kcnn3",0.333333333333333
"22166","Runx1","B","Kdm4b",0.5
"22167","Runx1","C","Kdm8",0.333333333333333
"22168","Runx1","C","Klhl29",0.333333333333333
"22169","Runx1","C","Krr1",0.333333333333333
"22170","Runx1","C","Lcp1",0.333333333333333
"22171","Runx1","B","Ldlrad4",0.5
"22172","Runx1","B","Limch1",0.5
"22173","Runx1","C","Lims1",0.333333333333333
"22174","Runx1","B","Lmo2",0.5
"22175","Runx1","B","Lpp",0.5
"22176","Runx1","C","Lyn",0.333333333333333
"22177","Runx1","B","Mad1l1",0.5
"22178","Runx1","B","Maml3",0.5
"22179","Runx1","B","Man1c1",0.5
"22180","Runx1","B","Map3k5",0.5
"22181","Runx1","B","Map4k4",0.5
"22182","Runx1","C","Marf1",0.333333333333333
"22183","Runx1","B","Mast4",0.5
"22184","Runx1","B","Mbnl1",0.5
"22185","Runx1","B","Mbp",0.5
"22186","Runx1","C","Mcc",0.333333333333333
"22187","Runx1","B","Mctp1",0.5
"22188","Runx1","B","Mctp2",0.5
"22189","Runx1","B","Mgrn1",0.5
"22190","Runx1","C","Mical2",0.333333333333333
"22191","Runx1","C","Mpzl1",0.333333333333333
"22192","Runx1","B","Msi2",0.5
"22193","Runx1","C","Mta3",0.333333333333333
"22194","Runx1","B","Mtss1",0.5
"22195","Runx1","B","Mvb12b",0.5
"22196","Runx1","C","Myo3b",0.333333333333333
"22197","Runx1","C","Nav2",0.333333333333333
"22198","Runx1","B","Nbas",0.5
"22199","Runx1","B","Nck2",0.5
"22200","Runx1","B","Ncor2",0.5
"22201","Runx1","B","Nedd9",0.5
"22202","Runx1","C","Nek6",0.333333333333333
"22203","Runx1","B","Nek7",0.5
"22204","Runx1","C","Nfyc",0.333333333333333
"22205","Runx1","B","Nol4l",0.5
"22206","Runx1","B","Nup210",0.5
"22207","Runx1","B","Osbpl3",0.5
"22208","Runx1","C","Pacs1",0.333333333333333
"22209","Runx1","B","Pag1",0.5
"22210","Runx1","C","Palld",0.333333333333333
"22211","Runx1","B","Pam",0.5
"22212","Runx1","B","Pard3b",0.5
"22213","Runx1","B","Parvb",0.5
"22214","Runx1","B","Pcnx2",0.5
"22215","Runx1","B","Pde1c",0.5
"22216","Runx1","C","Pdzk1",0.333333333333333
"22217","Runx1","C","Pfkp",0.333333333333333
"22218","Runx1","B","Phactr1",0.5
"22219","Runx1","B","Phc2",0.5
"22220","Runx1","B","Phlpp1",0.5
"22221","Runx1","C","Pik3ap1",0.333333333333333
"22222","Runx1","B","Pik3r1",0.5
"22223","Runx1","C","Pim1",0.333333333333333
"22224","Runx1","B","Pip4k2a",0.5
"22225","Runx1","B","Pkig",0.5
"22226","Runx1","C","Pla2g4e",0.333333333333333
"22227","Runx1","B","Plcb1",0.5
"22228","Runx1","B","Plcl2",0.5
"22229","Runx1","B","Plec",0.5
"22230","Runx1","B","Plxna2",0.5
"22231","Runx1","B","Polr1a",0.5
"22232","Runx1","B","Ppm1h",0.5
"22233","Runx1","B","Prex1",0.5
"22234","Runx1","B","Prkce",0.5
"22235","Runx1","B","Prkch",0.5
"22236","Runx1","B","Psma1",0.5
"22237","Runx1","C","Ptch1",0.333333333333333
"22238","Runx1","B","Ptk2",0.5
"22239","Runx1","B","Ptk2b",0.5
"22240","Runx1","B","Ptp4a2",0.5
"22241","Runx1","B","Ptpre",0.5
"22242","Runx1","C","Pttg1ip",0.333333333333333
"22243","Runx1","C","Rab27a",0.333333333333333
"22244","Runx1","B","Rab27b",0.5
"22245","Runx1","B","Rabgap1l",0.5
"22246","Runx1","B","Rad51b",0.5
"22247","Runx1","B","Rai1",0.5
"22248","Runx1","B","Rap1gap2",0.5
"22249","Runx1","C","Rapgef4",0.333333333333333
"22250","Runx1","B","Rassf5",0.5
"22251","Runx1","C","Rbms1",0.333333333333333
"22252","Runx1","B","Rere",0.5
"22253","Runx1","B","Rgs12",0.5
"22254","Runx1","B","Rgs3",0.5
"22255","Runx1","B","Rgs6",0.5
"22256","Runx1","B","Rgs9",0.5
"22257","Runx1","B","Rin3",0.5
"22258","Runx1","C","Rnase10",0.333333333333333
"22259","Runx1","B","Rnaseh2b",0.5
"22260","Runx1","C","Rnf43",0.333333333333333
"22261","Runx1","A","Rorc",1
"22262","Runx1","C","Rps3a",0.333333333333333
"22263","Runx1","B","Samd4a",0.5
"22264","Runx1","B","Scarb1",0.5
"22265","Runx1","C","Scrn1",0.333333333333333
"22266","Runx1","B","Sema4d",0.5
"22267","Runx1","B","Septin9",0.5
"22268","Runx1","B","Serinc5",0.5
"22269","Runx1","B","Sgms1",0.5
"22270","Runx1","C","Sh3bp2",0.333333333333333
"22271","Runx1","B","Sh3bp5",0.5
"22272","Runx1","B","Sh3kbp1",0.5
"22273","Runx1","B","Sh3tc1",0.5
"22274","Runx1","B","Shank2",0.5
"22275","Runx1","C","Shprh",0.333333333333333
"22276","Runx1","B","Sil1",0.5
"22277","Runx1","B","Sipa1l1",0.5
"22278","Runx1","B","Sipa1l2",0.5
"22279","Runx1","B","Sla",0.5
"22280","Runx1","C","Slc25a24",0.333333333333333
"22281","Runx1","C","Slc25a46",0.333333333333333
"22282","Runx1","B","Slc38a1",0.5
"22283","Runx1","B","Slc39a11",0.5
"22284","Runx1","B","Slco3a1",0.5
"22285","Runx1","B","Slx4ip",0.5
"22286","Runx1","A","Smad3",1
"22287","Smad3","C","Runx1",0.333333333333333
"22288","Runx1","B","Smarca2",0.5
"22289","Runx1","B","Smg6",0.5
"22290","Runx1","B","Smyd3",0.5
"22291","Runx1","B","Snd1",0.5
"22292","Runx1","C","Sorl1",0.333333333333333
"22293","Sox11","C","Runx1",0.333333333333333
"22294","Runx1","B","Spidr",0.5
"22295","Runx1","B","Spred2",0.5
"22296","Runx1","B","Sptbn1",0.5
"22297","Runx1","B","Src",0.5
"22298","Runx1","B","Ssbp2",0.5
"22299","Stat3","C","Runx1",0.333333333333333
"22300","Runx1","C","Stat3",0.333333333333333
"22301","Runx1","B","Stim1",0.5
"22302","Runx1","B","Stim2",0.5
"22303","Runx1","B","Ston2",0.5
"22304","Runx1","C","Svil",0.333333333333333
"22305","Runx1","B","Syk",0.5
"22306","Runx1","C","Tasor",0.333333333333333
"22307","Runx1","B","Tbc1d1",0.5
"22308","Runx1","B","Tbc1d14",0.5
"22309","Runx1","B","Tbxas1",0.5
"22310","Runx1","C","Tcp11l1",0.333333333333333
"22311","Tfap2c","B","Runx1",0.5
"22312","Runx1","B","Thada",0.5
"22313","Runx1","B","Tiam2",0.5
"22314","Runx1","C","Tldc2",0.333333333333333
"22315","Runx1","B","Tle4",0.5
"22316","Runx1","B","Tlk1",0.5
"22317","Runx1","B","Tmem163",0.5
"22318","Runx1","C","Tmem182",0.333333333333333
"22319","Runx1","B","Tnfsf8",0.5
"22320","Runx1","B","Tnrc18",0.5
"22321","Runx1","C","Tns1",0.333333333333333
"22322","Runx1","C","Top1mt",0.333333333333333
"22323","Runx1","C","Tox",0.333333333333333
"22324","Runx1","B","Tox2",0.5
"22325","Runx1","B","Tprg1",0.5
"22326","Runx1","C","Traf3ip3",0.333333333333333
"22327","Runx1","B","Ttc7a",0.5
"22328","Runx1","C","Ubash3b",0.333333333333333
"22329","Runx1","C","Ube3d",0.333333333333333
"22330","Runx1","C","Ulk4",0.333333333333333
"22331","Runx1","C","Umodl1",0.333333333333333
"22332","Runx1","B","Ust",0.5
"22333","Runx1","B","Vav3",0.5
"22334","Runx1","C","Wdr27",0.333333333333333
"22335","Runx1","C","Wnt5b",0.333333333333333
"22336","Xbp1","C","Runx1",0.333333333333333
"22337","Runx1","C","Xxylt1",0.333333333333333
"22338","Runx1","B","Xylt1",0.5
"22339","Runx1","C","Yipf7",0.333333333333333
"22340","Runx1","B","Zbtb16",0.5
"22341","Runx1","B","Zbtb7c",0.5
"22342","Runx1","B","Zeb2",0.5
"22343","Runx1","B","Zmiz1",0.5
"22344","Runx1","C","Znf827",0.333333333333333
"22345","Runx1","B","Znrf1",0.5
"22346","Runx1","C","Zpld1",0.333333333333333
"22347","Runx2","C","Aff3",0.333333333333333
"22348","Runx2","C","Alcam",0.333333333333333
"22349","Runx2","C","Ampd3",0.333333333333333
"22350","Runx2","C","Ankrd44",0.333333333333333
"22351","Runx2","C","App",0.333333333333333
"22352","Runx2","C","Cacna1c",0.333333333333333
"22353","Runx2","C","Cblb",0.333333333333333
"22354","Runx2","C","Cdh11",0.333333333333333
"22355","Runx2","C","Chn2",0.333333333333333
"22356","Runx2","C","Col14a1",0.333333333333333
"22357","Runx2","C","Csgalnact1",0.333333333333333
"22358","Runx2","C","Cuedc1",0.333333333333333
"22359","Runx2","C","Dock10",0.333333333333333
"22360","Runx2","C","Dock2",0.333333333333333
"22361","Runx2","C","Dpyd",0.333333333333333
"22362","Runx2","C","Farp1",0.333333333333333
"22363","Runx2","C","Gli3",0.333333333333333
"22364","Runx2","C","Gramd2b",0.333333333333333
"22365","Runx2","C","Gulp1",0.333333333333333
"22366","Runx2","C","Hmcn1",0.333333333333333
"22367","Runx2","B","Itgbl1",0.5
"22368","Runx2","C","Itpr1",0.333333333333333
"22369","Runx2","C","Skt",0.333333333333333
"22370","Runx2","C","Lrig1",0.333333333333333
"22371","Runx2","C","Mapkap1",0.333333333333333
"22372","Runx2","C","Met",0.333333333333333
"22373","Runx2","C","Mical2",0.333333333333333
"22374","Runx2","C","Mid1",0.333333333333333
"22375","Runx2","C","Mrps27",0.333333333333333
"22376","Runx2","C","Myof",0.333333333333333
"22377","Runx2","C","Nabp1",0.333333333333333
"22378","Runx2","C","Osbpl3",0.333333333333333
"22379","Runx2","C","Pacsin2",0.333333333333333
"22380","Runx2","C","Pappa",0.333333333333333
"22381","Runx2","C","Pip4k2a",0.333333333333333
"22382","Runx2","C","Plcb1",0.333333333333333
"22383","Runx2","B","Psd3",0.5
"22384","Runx2","C","Ptk2",0.333333333333333
"22385","Runx2","C","Ptprm",0.333333333333333
"22386","Runx2","C","Rbms3",0.333333333333333
"22387","Runx2","C","Rftn1",0.333333333333333
"22388","Runx2","C","Sema5a",0.333333333333333
"22389","Runx2","C","Svil",0.333333333333333
"22390","Runx2","C","Tbxas1",0.333333333333333
"22391","Runx2","C","Tcf4",0.333333333333333
"22392","Runx2","C","Tenm2",0.333333333333333
"22393","Runx2","C","Tiam2",0.333333333333333
"22394","Runx2","C","Tle4",0.333333333333333
"22395","Runx2","C","Tns1",0.333333333333333
"22396","Runx2","C","Tprg1",0.333333333333333
"22397","Runx2","C","Tspan5",0.333333333333333
"22398","Runx2","C","Wipf1",0.333333333333333
"22399","Runx2","C","Wnt5b",0.333333333333333
"22400","Runx3","C","Aff3",0.333333333333333
"22401","Runx3","C","Ampd3",0.333333333333333
"22402","Runx3","C","Arhgap10",0.333333333333333
"22403","Runx3","C","Arid1a",0.333333333333333
"22404","Runx3","C","Arid5b",0.333333333333333
"22405","Runx3","C","Bmal1",0.333333333333333
"22406","Runx3","C","Batf",0.333333333333333
"22407","Runx3","C","Bcr",0.333333333333333
"22408","Runx3","C","Blk",0.333333333333333
"22409","Runx3","C","Btla",0.333333333333333
"22410","Runx3","C","Cacna1e",0.333333333333333
"22411","Runx3","C","Cacnb4",0.333333333333333
"22412","Runx3","C","Camk4",0.333333333333333
"22413","Runx3","C","Ccdc88c",0.333333333333333
"22414","Runx3","C","Cd226",0.333333333333333
"22415","Runx3","C","Cd44",0.333333333333333
"22416","Runx3","C","Cd86",0.333333333333333
"22417","Runx3","C","Cdc42se2",0.333333333333333
"22418","Runx3","C","Cdkal1",0.333333333333333
"22419","Runx3","C","Cdyl",0.333333333333333
"22420","Runx3","B","Ciita",0.5
"22421","Runx3","C","Clnk",0.333333333333333
"22422","Runx3","C","Cmtm7",0.333333333333333
"22423","Runx3","C","Cxcr4",0.333333333333333
"22424","Runx3","C","Cyth1",0.333333333333333
"22425","Runx3","B","Cytip",0.5
"22426","Runx3","C","Dock10",0.333333333333333
"22427","Runx3","B","Dock2",0.5
"22428","Runx3","C","Ern1",0.333333333333333
"22429","Runx3","B","Fyn",0.5
"22430","Runx3","C","Grap2",0.333333333333333
"22431","Runx3","C","Hdac4",0.333333333333333
"22432","Runx3","C","Hdac9",0.333333333333333
"22433","Runx3","C","Ikzf3",0.333333333333333
"22434","Runx3","C","Il10ra",0.333333333333333
"22435","Runx3","C","Il16",0.333333333333333
"22436","Runx3","C","Il21r",0.333333333333333
"22437","Runx3","C","Inpp5d",0.333333333333333
"22438","Runx3","C","Iqsec1",0.333333333333333
"22439","Runx3","C","Irag2",0.333333333333333
"22440","Runx3","C","Itk",0.333333333333333
"22441","Runx3","C","Itpr1",0.333333333333333
"22442","Runx3","C","Jarid2",0.333333333333333
"22443","Runx3","C","Kcnn3",0.333333333333333
"22444","Runx3","C","Klhl6",0.333333333333333
"22445","Runx3","C","Klrd1",0.333333333333333
"22446","Runx3","C","Laptm5",0.333333333333333
"22447","Runx3","C","Lef1",0.333333333333333
"22448","Runx3","C","Lyn",0.333333333333333
"22449","Runx3","C","Mapkap1",0.333333333333333
"22450","Runx3","C","Mettl8",0.333333333333333
"22451","Runx3","C","Mllt3",0.333333333333333
"22452","Runx3","C","Nav2",0.333333333333333
"22453","Runx3","C","Nfatc2",0.333333333333333
"22454","Runx3","C","Nrcam",0.333333333333333
"22455","Runx3","C","Osbpl3",0.333333333333333
"22456","Runx3","C","Pacsin2",0.333333333333333
"22457","Runx3","C","Pik3r5",0.333333333333333
"22458","Runx3","C","Plcg2",0.333333333333333
"22459","Runx3","C","Plcl2",0.333333333333333
"22460","Runx3","C","Pou2af1",0.333333333333333
"22461","Runx3","C","Prex1",0.333333333333333
"22462","Runx3","C","Prkcb",0.333333333333333
"22463","Runx3","C","Prr5l",0.333333333333333
"22464","Runx3","C","Ptk2",0.333333333333333
"22465","Runx3","C","Ptk2b",0.333333333333333
"22466","Runx3","C","Rhoh",0.333333333333333
"22467","Runx3","C","Rin3",0.333333333333333
"22468","Runx3","C","Samsn1",0.333333333333333
"22469","Runx3","C","Sema4d",0.333333333333333
"22470","Runx3","C","Skap1",0.333333333333333
"22471","Runx3","C","Slamf1",0.333333333333333
"22472","Runx3","C","Smad3",0.333333333333333
"22473","Runx3","C","Smg6",0.333333333333333
"22474","Runx3","C","St6gal1",0.333333333333333
"22475","Runx3","C","St8sia4",0.333333333333333
"22476","Runx3","C","Stk10",0.333333333333333
"22477","Runx3","C","Syne1",0.333333333333333
"22478","Runx3","C","Tctn1",0.333333333333333
"22479","Runx3","C","Tiam2",0.333333333333333
"22480","Runx3","C","Uxs1",0.333333333333333
"22481","Runx3","C","Wipf1",0.333333333333333
"22482","Runx3","C","Xxylt1",0.333333333333333
"22483","Rxra","C","Actn1",0.333333333333333
"22484","Rxra","C","Adap1",0.333333333333333
"22485","Rxra","C","Ank3",0.333333333333333
"22486","Rxra","C","Apoa5",0.333333333333333
"22487","Rxra","C","Atp2b2",0.333333333333333
